qwd.ElapsedDays           qwd.X                     qwd.Y                     qwd.Z                     qwd.VX                    qwd.VY                    qwd.VZ                    
0.2521606614500342        -123360.800133072         -158053.913279964         -78649.56309610533        1.031800244471735         6.518905802346204         2.932755724539405         
0.2556328836690227        -123051.0367457691        -156097.9563678791        -77769.59441693993        1.033295112785559         6.520811575924441         2.933704632347045         
0.2591051058916492        -122740.8193410821        -154141.4235323398        -76889.33880442381        1.034827225781725         6.522745370315394         2.934668663053839         
0.2625773281142756        -122430.1365644586        -152184.3062964886        -76008.79167688088        1.036397798752018         6.524707656817767         2.935648116191092         
0.266049550336902         -122118.976689787         -150226.59604162          -75127.94836204039        1.03800809378539          6.52669890968939          2.936643296175212         
0.2695217725595285        -121807.3276050665        -148268.2840063826        -74246.80409558794        1.039659421719806         6.528719605540648         2.937654512191905         
0.2729939947821549        -121495.1767974797        -146309.3612861724        -73365.35401975553        1.041353144171743         6.530770222654876         2.938682078054373         
0.2764662170047814        -121182.5113378449        -144349.8188327439        -72483.59318195793        1.043090675645239         6.532851240229108         2.939726312032728         
0.2799384392274078        -120869.3178644233        -142389.6474540597        -71601.51653348524        1.04487348572212          6.5349631375279           2.940787536651599         
0.2834106614500342        -120555.582566057         -140428.8378144093        -70719.11892826123        1.046703101334909         6.5371063929425           2.941866078452643         
0.2868828836690227        -120241.2911646119        -138467.380434825         -69836.39512167861        1.048581109123606         6.539281482946891         2.942962267718341         
0.2903551058916492        -119926.4288967019        -136505.2656938277        -68953.33976952353        1.050509157877246         6.541488880941626         2.944076438153186         
0.2938273281142756        -119610.9804946668        -134542.4838285369        -68069.94742700254        1.052488961060761         6.543729055975608         2.94520892651798          
0.297299550336902         -119294.9301667804        -132579.0249361854        -67186.21254788702        1.05452229942722          6.546002471335237         2.946360072212627         
0.3007717725595285        -118978.2615766609        -130614.8789760764        -66302.12948379094        1.056611023715009         6.548309582989496         2.94753021680237          
0.3042439947821549        -118660.9578218608        -128650.0357720319        -65417.69248360007        1.05875705742887          6.5506508378787           2.948719703482036         
0.3077162170047814        -118343.0014116094        -126684.4850153794        -64532.89569307184        1.060962399703049         6.553026672033675         2.949928876472342         
0.3111884392274078        -118024.3742436843        -124718.2162685288        -63647.73315462739        1.063229128243894         6.555437508511218         2.951158080341878         
0.3146606614500342        -117705.0575803889        -122751.2189691996        -62762.1988073589         1.065559402348343         6.557883755130614         2.952407659247821         
0.3181328836690227        -117385.032023614         -120783.482435358         -61876.28648727797        1.0679554659936           6.56036580199493          2.953677956087907         
0.3216051058916492        -117064.277488961         -118814.9958709327        -60989.98992783258        1.070419650991995         6.562884018779724         2.95496931155557          
0.3250773281142756        -116742.7731789118        -116845.7483723809        -60103.3027607233         1.072954380203603         6.565438751770548         2.956282063089569         
0.328549550336902         -116420.4975550259        -114875.7289361832        -59216.21851705136        1.075562170797491         6.568030320629546         2.957616543708743         
0.3320217725595285        -116097.4283091538        -112904.9264673519        -58328.73062883494        1.078245637550574         6.570659014870138         2.958973080721874         
0.3354939947821549        -115773.5423336564        -110933.3297890434        -57440.83243093258        1.081007496170898         6.573325090017524         2.960351994301882         
0.3389662170047814        -115448.8156906261        -108960.9276533725        -56552.51716341597        1.083850566629742         6.576028763431546         2.961753595912911         
0.3424384392274078        -115123.2235801087        -106987.7087535337        -55663.77797443834        1.086777776484151         6.578770209767138         2.96317818657802          
0.3459106614500342        -114796.740307333         -105013.6617373414        -54774.60792364799        1.089792164168449         6.581549556046386         2.964626054974483         
0.3493828836690227        -114469.3392489608        -103038.7752223112        -53884.99998620078        1.092896882229781         6.584366876315033         2.966097475342896         
0.3528551058916492        -114140.9928183774        -101063.0378124087        -52994.9470574298         1.09609520047886          6.587222185855217         2.967592705195499         
0.3563273281142756        -113811.6724300547        -99086.43811660601        -52104.4419582343         1.099390509022763         6.59011543492514          2.969111982808393         
0.359799550336902         -113481.3484630258        -97108.96476939015        -51213.47744125562        1.102786321141789         6.593046501995674         2.970655524481556         
0.3632717725595285        -113149.9902235267        -95130.6064533803         -50322.04619791189        1.106286275967061         6.596015186453142         2.972223521549905         
0.3667439947821549        -112817.5659068687        -93151.35192421782        -49430.14086636896        1.109894140909646         6.599021200737262         2.973816137128037         
0.3702162170047814        -112484.0425586283        -91171.19003790371        -48537.75404053008        1.113613813785464         6.60206416188313          2.975433502570748         
0.3736884392274078        -112149.3860352514        -89190.10978076667        -47644.87828013235        1.117449324573151         6.60514358243649          2.977075713631061         
0.3771606614500342        -111813.5609641949        -87208.1003022543         -46751.50612204345        1.121404836734232         6.608258860712451         2.978742826297264         
0.3806328836690227        -111476.5307037473        -85225.15095074875        -45857.6300928577         1.12548464801653          6.611409270369187         2.980434852290445         
0.3841051058916492        -111138.2573026965        -83241.25131261643        -44963.24272289608        1.129693190652573         6.614593949270413         2.982151754204275         
0.3875773281142756        -110798.7014600417        -81256.39125470832        -44068.3365617202         1.134035030854944         6.61781188761339          2.983893440269352         
0.391049550336902         -110457.8224849744        -79270.56097053501        -43172.90419527545        1.138514867500006         6.62106191530328          2.985659758725358         
0.3945217725595285        -110115.5782573923        -77283.75103034379        -42276.93826478312        1.143137529880297         6.6243426885598           2.987450491785728         
0.3979939947821549        -109771.9251892421        -75295.95243533021        -41380.43148750608        1.147907974394195         6.627652675748723         2.989265349181454         
0.4014662170047814        -109426.8181870333        -73307.15667621642        -40483.37667951583        1.152831280029238         6.630990142438781         2.991103961273286         
0.4049384392274078        -109080.2106159077        -71317.35579642751        -39585.76678059145        1.157912642482964         6.634353135694418         2.992965871724888         
0.4084106614500342        -108732.0542656967        -69326.54246009201        -38687.5948813831         1.163157366752427         6.637739467626599         2.994850529733752         
0.4118828836690227        -108382.2993194553        -67334.71002508415        -37788.85425297239        1.168570858010873         6.641146698238003         2.996757281821821         
0.4153551058916492        -108030.8943250136        -65341.85262131181        -36889.53837896052        1.17415861057775          6.644572117615371         2.998685363194067         
0.4188273281142756        -107677.7861701483        -63347.96523443631        -35989.64099021191        1.179926194776639         6.648012727541048         3.000633888680802         
0.422299550336902         -107322.9200620415        -61353.04379518407        -35089.15610237464        1.185879241465202         6.651465222617921         3.002601843288381         
0.4257717725595285        -106966.2395117568        -59357.08527437938        -34188.07805629008        1.192023424012507         6.654925971027257         3.004588072393398         
0.4292439947821549        -106607.6863245349        -57360.08778378661        -33286.40156139206        1.198364437492586         6.658390995067622         3.006591271627498         
0.4327162170047814        -106247.2005967766        -55362.05068280158        -32384.12174217959        1.204907974859697         6.661855951655102         3.008609976513698         
0.4361884392274078        -105884.7207206569        -53362.97469097213        -31481.23418782655        1.211659699871222         6.665316113000696         3.010642551930781         
0.4396606614500342        -105520.1833973774        -51362.86200625754        -30577.73500496642        1.218625216529493         6.668766347719711         3.012687181499745         
0.4431328836690227        -105153.5236601365        -49361.71642885374        -29673.62087365873        1.225810034825083         6.672201102670297         3.014741857005717         
0.4466051058916492        -104784.6749079565        -47359.54349031542        -28768.88910650722        1.233219532582475         6.675614385863447         3.016804367989901         
0.4500773281142756        -104413.5689515631        -45356.35058759628        -27863.53771085537        1.240858913235762         6.678999750834277         3.018872291668991         
0.453549550336902         -104040.1360725607        -43352.14712150437        -26957.56545393471        1.248733159398356         6.682350282913625         3.020942983363791         
0.4570217725595285        -103664.3050971794        -41346.94463893063        -26050.97193078254        1.256846982138114         6.68565858788859          3.023013567644163         
0.4604939947821549        -103286.003485888         -39340.75697805412        -25143.7576346799         1.26520476592884          6.688916783589556         3.025080930423367         
0.4639662170047814        -102905.1574401655        -37333.60041555988        -24235.9240297868         1.273810509322242         6.692116494987531         3.027141712260764         
0.4674384392274078        -102521.6920276979        -35325.49381472325        -23327.47362557019        1.282667761471852         6.695248853427441         3.02919230315683          
0.4709106614500342        -102135.5313272123        -33316.45877302165        -22418.41005253145        1.291779554743006         6.698304500657692         3.03122883914752          
0.4743828836690227        -101746.5985940725        -31306.5197677326         -21508.73813864503        1.301148333760849         6.701273598341285         3.033247201024947         
0.4778551058916492        -101354.8164476354        -29295.70429776902        -20598.46398581929        1.310775881381263         6.704145843745722         3.035243015526805         
0.4813273281142756        -100960.1070812013        -27284.04301979404        -19687.59504558625        1.320663242216541         6.706910492304538         3.037211659346297         
0.484799550336902         -100562.3924951758        -25271.56987645238        -18776.14019312111        1.330810644506687         6.709556387718997         3.039148266315896         
0.4882717725595285        -100161.5947538014        -23258.32221436195        -17864.10979858723        1.341217421295574         6.712072000220633         3.04104773811023          
0.4917439947821549        -99757.63626550042        -21244.34088933314        -16951.51579470121        1.351881932044827         6.71444547354049          3.042904758793955         
0.4952162170047814        -99350.44008650733        -19229.67035613455        -16038.37173931984        1.362801485992043         6.71666468102613          3.044713813507923         
0.4986884392274078        -98939.93024704966        -17214.35874001162        -15124.69287176877        1.373972268727466         6.718717291210152         3.046469211539704         
0.5021606614500342        -98526.03209887144        -15198.45788709791        -14210.4961615688         1.385389273616802         6.720590842963026         3.048165113961455         
0.5056328836690227        -98108.67268238415        -13182.02339084906        -13295.80034817149        1.397046239828998         6.722272830157966         3.049795565938429         
0.5091051058916492        -97687.78111118777        -11165.11459168604        -12380.6259702995         1.408935598826997         6.723750795538291         3.051354533715144         
0.5125773281142756        -97263.28897113557        -9147.794547166241        -11464.99538350106        1.4210484312369           6.725012433211339         3.05283594617403          
0.516049550336902         -96835.13073054119        -7130.129970216844        -10548.93276457819        1.433374436016893         6.726045698903312         3.054233740735022         
0.5195217725595285        -96403.24415755532        -5112.191133270076        -9632.464101638312        1.445901913792554         6.72683892680429          3.055541913226759         
0.5229939947821549        -95967.57074019687        -3094.051736537728        -8715.61716865125         1.458617766102147         6.727380951522079         3.056754571214698         
0.5264662170047814        -95528.05610402765        -1075.788739152653        -7798.421483570219        1.471507512098611         6.72766123336004          3.057865990123454         
0.5299384392274078        -95084.6504220348         942.5178475165365         -6880.908249296211        1.484555323981542         6.727669984851374         3.058870671345941         
0.5334106614500342        -94637.30881095339        2960.785204412955         -5963.110277027772        1.497744082083581         6.727398296235667         3.059763401397207         
0.5368828836690227        -94185.99170804644        4978.927986511523         -5045.061891839129        1.511055450116272         6.726838257368471         3.060539311053218         
0.5403551058916492        -93730.66522227746        6996.85864024813          -4126.798820662099        1.524469970600376         6.725983073425818         3.061193933321693         
0.5438273281142756        -93271.30145388219        9014.487754393402         -3208.358063203327        1.537967179978935         6.724827171716473         3.061723259030132         
0.547299550336902         -92807.87877657898        11031.72444130424         -2289.777746697475        1.55152574235637          6.72336629695545          3.062123788791458         
0.5507717725595285        -92340.38207705898        13048.47674471046         -1371.096965767472        1.565123600245556         6.721597592489618         3.062392580124727         
0.5542439947821549        -91868.80294696461        15064.65206947403         -452.3556090215387        1.578738140161419         6.719519665201983         3.062527288569898         
0.5577162170047814        -91393.13982328979        17080.15762812369         466.405825649828          1.592346370399589         6.717132632151952         3.062526201742065         
0.5611884392274078        -90913.39807400106        19094.90089844558         1385.146424818714         1.60592510790697          6.714438147425732         3.062388265419913         
0.5646606614500342        -90429.59002665905        21108.79008602417         2303.825059804021         1.619451170810389         6.71143940815959          3.062113100950906         
0.5681328836690227        -89941.73493888933        23121.7345853971          3222.400590809544         1.632901572938657         6.708141139239969         3.061701013474994         
0.5716051058916492        -89449.85891066845        25133.64543342377         4140.832072116747         1.646253716565909         6.70454955675586          3.061152990710456         
0.5750773281142756        -88953.99473952386        27144.43574857683         5059.078955494118         1.65948557962705          6.70067231085519          3.060470692299624         
0.578549550336902         -88454.18172085084        29154.02115014545         5977.101289022689         1.67257589380971          6.69651840921268          3.059656429967244         
0.5820217725595285        -87950.46539658951        31162.32015177959         6894.859908650229         1.685504310204184         6.692098122827062         3.058713138988955         
0.5854939947821549        -87442.89725644517        33169.25452438797         7812.316619970057         1.698251549579833         6.687422876308523         3.05764434169096          
0.5889662170047814        -86931.53439664494        35174.749624107           8729.434367966602         1.710799534834082         6.682505125175004         3.056454103895215         
0.5924384392274078        -86416.43914188004        37178.73468185468         9646.177392768428         1.723131503704841         6.67735822293536          3.055146985379798         
0.5959106614500342        -85897.67863656725        39181.14305184296         10562.5113697884          1.735232100422938         6.671996280891604         3.053727985536567         
0.5993828836690227        -85375.3244118719         41181.91241731136         11478.40353299634         1.747087445581002         6.666434023639972         3.052202485475009         
0.6028551058916492        -84849.45193506162        43180.98495263283         12393.82278044863         1.758685184083252         6.660686643195999         3.050576187842435         
0.6063273281142756        -84320.14014771754        45178.30744180034         13308.73976157798         1.770014511593343         6.654769654521516         3.048855055608557         
0.609799550336902         -83787.47099912755        47173.83135410438         14223.12694611253         1.781066180395139         6.648698755004644         3.047045251001415         
0.6132717725595285        -83251.52898084647        49167.51287853377         15136.95867483657         1.791832486008649         6.642489690153789         3.045153075687358         
0.6167439947821549        -82712.40066795072        51159.31291906215         16050.21119271491         1.802307236250302         6.636158127430818         3.043184913167449         
0.6202162170047814        -82170.1742719669         53149.19705350493         16962.8626651748          1.812485704688001         6.629719539784974         3.041147174223454         
0.6236884392274078        -81624.93920984057        55137.13545904477         17874.89317856619         1.822364570616345         6.623189100074907         3.039046246096254         
0.6271606614500342        -81076.78569265771        57123.10280782353         18786.2847260035          1.831941847769838         6.616581587196961         3.036888445924942         
0.6306328836690227        -80525.80433716193        59107.07813619136         19697.02117992696         1.841216804008509         6.609911304386757         3.034679978822414         
0.6341051058916492        -79972.08580244589        61089.04469129399         20607.08825281269         1.850189874160624         6.603192009838795         3.032426900818427         
0.6375773281142756        -79415.72045355474        63068.98975867918         21516.47344750968         1.858862568102012         6.59643685950298          3.030135086767824         
0.641049550336902         -78856.79805313677        65046.90447452335         22425.16599869265         1.867237376002512         6.589658361672551         3.027810203203247         
0.6445217725595285        -78295.40748172415        67022.78362593208         23333.15680689834         1.875317672488969         6.582868342777303         3.025457686009959         
0.6479939947821549        -77731.6364867309         68996.62544256805         24240.4383665626          1.883107621272055         6.576077923639366         3.023082722716291         
0.6514662170047814        -77165.57145982399        70968.4313826194          25147.00468940357         1.890612081571013         6.569297505334414         3.020690239126856         
0.6549384392274078        -76597.29724195473        72938.20591585094         26052.85122440641         1.897836517455035         6.562536763725968         3.018284889976165         
0.6584106614500342        -76026.89695503432        74905.95630619559         26957.97477556302         1.904786911009475         6.555804651700241         3.015871053246591         
0.6618828836690227        -75454.45185899467        76871.69239604849         27862.37341840994         1.911469680035301         6.549109408119143         3.013452827774958         
0.6653551058916492        -74880.04123279193        78835.42639413326         28766.04641629364         1.917891600805259         6.542458572524637         3.011034033764667         
0.6688273281142756        -74303.74227777821        80797.1726685256          29668.99413717767         1.924059736233054         6.53585900466349          3.008618215823182         
0.672299550336902         -73725.63004178261        82756.94754614652         30571.21797169356         1.929981369664084         6.529316907953178         3.006208648155943         
0.6757717725595285        -73145.77736220053        84714.76911978373         31472.72025302915         1.935663944368558         6.522837856072634         3.003808341565592         
0.6792439947821549        -72564.25482638172        86670.65706346479         32373.50417914613         1.941115008710009         6.516426821931963         3.0014200519279           
0.6827162170047814        -71981.13074763           88624.6324567933          33273.57373772372         1.946342166873464         6.510088208349846         2.999046289841684         
0.6861884392274078        -71396.47115517323        90576.71761866873         34172.93363413863         1.951353034966597         6.503825879843271         2.996689331177758         
0.6896606614500342        -70810.33979652643        92526.93595064443         35071.58922271345         1.956155202252456         6.49764319500926          2.99435122828063          
0.6931328836690227        -70222.79815075026        94475.31179003196         35969.54644139591         1.960756197232142         6.491543039050715         2.992033821605288         
0.6966051058916492        -69633.90545119565        96421.87027273656         36866.81174997034         1.965163458268191         6.485527856066921         2.989738751599228         
0.7000773281142756        -69043.71871642083        98366.63720570416         37763.39207184983         1.969384308422678         6.479599680792926         2.987467470666504         
0.703549550336902         -68452.29278806648        100309.6389487747         38659.29473945231         1.973425934176353         6.47376016953021          2.985221255075437         
0.7070217725595285        -67859.68037457463        102250.9023056673         39554.52744312575         1.977295367694959         6.468010630063634         2.983001216694635         
0.7104939947821549        -67265.93209973691        104190.4544237676         40449.09818355651         1.98099947231461          6.462352050406433         2.980808314462889         
0.7139662170047814        -66671.09655515399        106128.3227023487         41343.01522756885         1.98454493092857          6.456785126256155         2.978643365517315         
0.7174384392274078        -66075.22035578215        108064.5347088234         42236.28706720426         1.987938236971715         6.451310287080155         2.976507055920826         
0.7209106614500342        -65478.34819783077        109999.1181026116         43128.92238195313         1.991185687715399         6.445927720779894         2.974399950944686         
0.7243828836690227        -64880.52291835884        111932.100566189          44020.93000400038         1.994293379603562         6.440637396909211         2.972322504874608         
0.7278551058916492        -64281.78555599591        113863.5097428846         44912.31888633879         1.997267205379996         6.435439088443346         2.970275070319842         
0.7313273281142756        -63682.17541228516        115793.3731809925         45803.09807359891         2.000112852776184         6.430332392113269         2.968257907013901         
0.734799550336902         -63081.73011321292        117721.718283773          46693.2766754425          2.00283580454852          6.425316747334209         2.966271190103407         
0.7382717725595285        -62480.48567054853        119648.5722649255         47582.86384236602         2.005441339672768         6.420391453768601         2.964315017927899         
0.7417439947821549        -61878.4765426745         121573.9621091323         48471.8687437628          2.007934535521946         6.415555687572332         2.962389419298689         
0.7452162170047814        -61275.73569463544        123497.9145372846         49360.30054809509         2.010320270871291         6.410808516379659         2.960494360288998         
0.7486884392274078        -60672.29465717907        125420.4559760233         50248.16840503172         2.012603229590469         6.40614891308664          2.958629750550866         
0.7521606614500342        -60068.18358460232        127341.6125312415         51135.48142941228         2.014787904898541         6.401575768495849         2.956795449176732         
0.7556328836690227        -59463.43131125042        129261.4099652185         52022.24868690362         2.016878604071506         6.397087902886685         2.954991270125418         
0.7591051058916492        -58858.06540654811        131179.8736770709         52908.47918122165         2.018879453505367         6.392684076576013         2.953216987233391         
0.7625773281142756        -58252.11222846939        133097.0286862293         53794.18184279686         2.020794404049662         6.388362999533467         2.951472338832948         
0.766049550336902         -57645.5969753761         135012.8996186654         54679.36551876915         2.022627236537351         6.384123340114499         2.949757031999262         
0.7695217725595285        -57038.54373617609        136927.510695614          55564.03896420385         2.024381567446834         6.379963732972634         2.948070746448241         
0.7729939947821549        -56430.97553877008        138840.8857245536         56448.21083442736         2.02606085464074          6.375882786210123         2.946413138106903         
0.7764662170047814        -55822.9143967714         140753.0480922251         57331.88967838758         2.027668403134162         6.371879087823838         2.944783842377491         
0.7799384392274078        -55214.38135449591        142664.0207594844         58215.08393294999         2.029207370852071         6.367951211500496         2.943182477115923         
0.7834106614500342        -54605.39653023054        144573.8262578037         59097.80191804727         2.030680774341986         6.364097721812534         2.94160864534446          
